Наименование,Оценка,Количество оценок,Адрес,Координаты объекта,Количество отзывов,Автор,Статус автора,Оценка автора,Дата,Текст,Like,Dislike,source,Оценка_автора_число,clean_text,review_length,category,sentiment,issue_type,delivery_speed
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Marina Kuz,Местный эксперт · 40 отзывов · 5 фото,5 звезд,5 лет назад,хороший магазин. продавцы доброжелательны.  на втором этаже есть даже раритетные экспонаты (старые мотоциклы). в помещении чисто и спокойно. приятное место .,,,Google,5.0,хороший магазин продавцы доброжелательны на втором этаже есть даже раритетные экспонаты старые мотоциклы в помещении чисто и спокойно приятное место,157,Другое,positive,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Елена 595766,52 отзыва · 6 фото,5 звезд,3 года назад,"В принципе хороший торговый центр. На первом этаже магазин Абсолют, зоомагазин, аптека, хоз товары. На втором этаже зоомагазин Зоодисконт, и огромные аквариумы с разными красивыми рыбками. Если пойдёте с детьми, будет интересно детям. И ещё …",,,Google,5.0,в принципе хороший торговый центр на первом этаже магазин абсолют зоомагазин аптека хоз товары на втором этаже зоомагазин зоодисконт и огромные аквариумы с разными красивыми рыбками если пойдёте с детьми будет интересно детям и ещё,242,Другое,positive,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Анна Половникова,Местный эксперт · 13 отзывов · 192 фото,5 звезд,3 года назад,"Хороший центр. Открылось много полезных и востребованных павильонов. Есть абсолют, фикс прайс, усольский ск, детская молочная кухня, контитерские и пекарня,сыры,зоотовары, мебель и многое другое. Так что можно многое купить, не выезжая в город)",,,Google,5.0,хороший центр открылось много полезных и востребованных павильонов есть абсолют фикс прайс усольский ск детская молочная кухня контитерские и пекарнясырызоотовары мебель и многое другое так что можно многое купить не выезжая в город,244,Кухня,positive,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Александр Ресельс,Местный эксперт · 109 отзывов · 681 фото,3 звезды,6 лет назад,"Неплохой торговый центр. Но его расположение не совсем удобно. С одной стороны расположение рядом с частным сектором приводит к небольшому количеству людей, отсутствию толкучки, но с другой стороны для некоторых арендаторов как раз и нужна …",1.0,,Google,3.0,неплохой торговый центр но его расположение не совсем удобно с одной стороны расположение рядом с частным сектором приводит к небольшому количеству людей отсутствию толкучки но с другой стороны для некоторых арендаторов как раз и нужна,241,Другое,negative,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Игорь Рак,Местный эксперт · 61 отзыв · 133 фото,5 звезд,3 года назад,"Удобно и цены хорошие, и даже продукты для правильного питания есть",,,Google,5.0,удобно и цены хорошие и даже продукты для правильного питания есть,67,Другое,positive,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Анастасия Спицкая,7 отзывов,3 звезды,2 года назад,"Была там только в Абсолюте, Абсолют совсем маленький показался, узкие проходы , возможно , что из-за приближения нг.  ничего не понятно , ценников на многие товары отсутствуют,  ящики с продукцией стоят по всему залу с одним и тем же товаром.",,,Google,3.0,была там только в абсолюте абсолют совсем маленький показался узкие проходы возможно что изза приближения нг ничего не понятно ценников на многие товары отсутствуют ящики с продукцией стоят по всему залу с одним и тем же товаром,242,Другое,neutral,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Константин,Местный эксперт · 8 отзывов · 4 фото,3 звезды,2 года назад,"Стредний тц, ничего интересного, серенький такой, на мой взгляд освещение слабое, внизу супермаркет Абсолют немного убогий. На втором этаже строительный магазин, много всякой всячины. Павильоны на парковке как то не очень.",,,Google,3.0,стредний тц ничего интересного серенький такой на мой взгляд освещение слабое внизу супермаркет абсолют немного убогий на втором этаже строительный магазин много всякой всячины павильоны на парковке как то не очень,222,Другое,positive,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Александра Хайрутдинова,1 отзыв,4 звезды,3 года назад,"Удобный торговый центр. Но вот с охраной беда бедовая. Часто вижу людей, которые распивают алкоголь внутри на лавочках, ругаются матом и просто кричат. В такой момент находиться в тц не очень приятно",,,Google,4.0,удобный торговый центр но вот с охраной беда бедовая часто вижу людей которые распивают алкоголь внутри на лавочках ругаются матом и просто кричат в такой момент находиться в тц не очень приятно,199,Другое,neutral,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Elena Reingold,Местный эксперт · 27 отзывов · 10 фото,4 звезды,5 лет назад,"ТРЦ средней ценовой категории. Раньше была живая акула в аквариуме на 3 этаже, ребенок очень любил за ней наблюдать. Теперь просто морские рыбы. Есть игровая зона для взрослых и детей Форд Боярд (очень было бы интересно сходить, оценить) и …",,,Google,4.0,трц средней ценовой категории раньше была живая акула в аквариуме на этаже ребенок очень любил за ней наблюдать теперь просто морские рыбы есть игровая зона для взрослых и детей форд боярд очень было бы интересно сходить оценить и,241,Другое,neutral,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Ирина Гордилежа,Местный эксперт · 81 отзыв · 156 фото,5 звезд,5 лет назад,"Есть стоянка, что важно. Можно купить в одном месте продукты, в т.ч.свежее охлажленное мясо и шашлык. Также есть аптека, большой магазин одежды для всей семьи(экономвариант), магазин подарков, обоев, крепежа, сантехники.",,,Google,5.0,есть стоянка что важно можно купить в одном месте продукты в тчсвежее охлажленное мясо и шашлык также есть аптека большой магазин одежды для всей семьиэкономвариант магазин подарков обоев крепежа сантехники,220,Другое,neutral,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Vladimir Bedenko,47 отзывов · 14 фото,4 звезды,3 года назад,"Стройматериалы на втором этаже - высокое качество и вполне адекватные цены. Ассортимент приличный. Цены на крепеж и расходники, по моему впечатлению ниже, чем у соседей на первом этаже.",,,Google,4.0,стройматериалы на втором этаже высокое качество и вполне адекватные цены ассортимент приличный цены на крепеж и расходники по моему впечатлению ниже чем у соседей на первом этаже,185,Другое,neutral,Качество,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Анастасия «A N A S T A S I A»,Местный эксперт · 16 отзывов · 2 фото,4 звезды,5 лет назад,"Была впервые в этом ТЦ. Двухэтажноер здание. На первом есть этаже супермаркет Абсолют. На втором этаже большой магазин хозяйственных товаров, Фикс прайс, магазин подарков. В общем осталась довольна посещением!",1.0,,Google,4.0,была впервые в этом тц двухэтажноер здание на первом есть этаже супермаркет абсолют на втором этаже большой магазин хозяйственных товаров фикс прайс магазин подарков в общем осталась довольна посещением,209,Другое,positive,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Ксения Бирюкова,Местный эксперт · 77 отзывов · 37 фото,4 звезды,5 лет назад,"Были там за детской мебелью. Ассортимент не большой на выставке,но по факту можно повыбирать. На первом этаже продукты, на втором ещё видела фикс прайс",,,Google,4.0,были там за детской мебелью ассортимент не большой на выставкено по факту можно повыбирать на первом этаже продукты на втором ещё видела фикс прайс,151,Другое,neutral,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Татьяна Танганова,Местный эксперт · 10 отзывов,4 звезды,6 лет назад,"Приятный небольшой торговый центр, единственное НО!!! Очень жаль, что отсутствуют лавочки для посетителей, особенно ощущается, когда ты с детьми, бывает находишься ноги вдруг заболели или детки устали, а присесть негде! Вот и приходиться бежать скорее из этого центра!!",,,Google,4.0,приятный небольшой торговый центр единственное но очень жаль что отсутствуют лавочки для посетителей особенно ощущается когда ты с детьми бывает находишься ноги вдруг заболели или детки устали а присесть негде вот и приходиться бежать скорее из этого центра,269,Другое,neutral,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Александр Гильдебрандт,16 отзывов,4 звезды,4 года назад,"На этажи с коляской страшно подниматься-спускаться, эскалатор очень быстрый. В магазине светофор нет больше половины ценников. На первом этаже Усольский магазин с хорошими колбасами!",,,Google,4.0,на этажи с коляской страшно подниматьсяспускаться эскалатор очень быстрый в магазине светофор нет больше половины ценников на первом этаже усольский магазин с хорошими колбасами,182,Другое,positive,Другое,fast
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Наталья,Местный эксперт · 32 отзыва,5 звезд,6 лет назад,"Торговый цент с достаточно низкой ценновой политикой, находится на проезжей части, есть места для парковки, привлекает ранообразие торговых точек, от продуктов питания , одежды, строительные материалы, сантехника и т.д. в одном месте модно приобрести все необходимое.",,,Google,5.0,торговый цент с достаточно низкой ценновой политикой находится на проезжей части есть места для парковки привлекает ранообразие торговых точек от продуктов питания одежды строительные материалы сантехника и тд в одном месте модно приобрести все необходимое,267,Другое,neutral,Другое,fast
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Ганна Витенко,Местный эксперт · 14 отзывов · 2 фото,5 звезд,6 лет назад,"В этом торговом центое находится магазин ""Абсолют"" . мне понравилась их новая перестановка стало свободно и не запинаешься о коробки. Цены отличные и товары свежие. Экономия ощутимая! Рекомендую!",,,Google,5.0,в этом торговом центое находится магазин абсолют мне понравилась их новая перестановка стало свободно и не запинаешься о коробки цены отличные и товары свежие экономия ощутимая рекомендую,195,Другое,positive,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Егор Литвинцев,4 отзыва,5 звезд,2 года назад,"Удобный торговый центр. Ничего лишнего нет, все необходимые товары ( еда, бытовая химия, корм для животных,) покупаю еженедельно",,,Google,5.0,удобный торговый центр ничего лишнего нет все необходимые товары еда бытовая химия корм для животных покупаю еженедельно,128,Другое,neutral,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Полина Вохмина,Местный эксперт · 46 отзывов · 4 фото,3 звезды,4 года назад,"Конечно этом вам не модный или сильвер. Продукты, химию, для ремонта и так по мелочи купить можно. Ужасный Абсолют, неплохая детская комната Капитошка, небольшой фикспрайс.",,,Google,3.0,конечно этом вам не модный или сильвер продукты химию для ремонта и так по мелочи купить можно ужасный абсолют неплохая детская комната капитошка небольшой фикспрайс,172,Другое,negative,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Анатолий Тараненко,Местный эксперт · 26 отзывов,5 звезд,6 лет назад,Это два и что делать если не получится так как можно больше людей и не было России и в первой части и до вечера не сложно напишите в письме не получится то можно быстрее чтобы получить дополнительные возможности и как только будет …,,,Google,5.0,это два и что делать если не получится так как можно больше людей и не было россии и в первой части и до вечера не сложно напишите в письме не получится то можно быстрее чтобы получить дополнительные возможности и как только будет,232,Другое,neutral,Другое,fast
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Наталья Шурдулава,Местный эксперт · 33 отзыва · 7 фото,5 звезд,2 года назад,"Отличный ТЦ, строй материалы, одежда, мебель, товары для животных, продукты и тд, можно найти все, что нужно",,,Google,5.0,отличный тц строй материалы одежда мебель товары для животных продукты и тд можно найти все что нужно,108,Другое,positive,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Вика Стар,Местный эксперт · 12 отзывов,5 звезд,4 года назад,"Хорошее место для покупок. Все, что нужно для дома, для животных, подарки и сувениры, продукты, игрушки, одежда для всей семьи - все можно приобрести в одном месте. Быстро и удобно. Хорошая парковка.",,,Google,5.0,хорошее место для покупок все что нужно для дома для животных подарки и сувениры продукты игрушки одежда для всей семьи все можно приобрести в одном месте быстро и удобно хорошая парковка,199,Другое,positive,Другое,fast
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Ebbs F,Местный эксперт · 62 отзыва · 41 фото,5 звезд,5 лет назад,"Ничего лишнего, очень удобен. На первом этаже супермаркет,  вещи,часто есть продукция по акции, крепёж. На втором ""Стройград"", электрика и большой аквариум.",,,Google,5.0,ничего лишнего очень удобен на первом этаже супермаркет вещичасто есть продукция по акции крепёж на втором стройград электрика и большой аквариум,156,Другое,positive,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Ольга К.,Местный эксперт · 59 отзывов · 25 фото,4 звезды,5 лет назад,"Далёко находиться, только на машине и добираться. Маленький и уютный центр. Где можно отдать ребенка в игровую и сходить спокойно в магазин за продуктами.",,,Google,4.0,далёко находиться только на машине и добираться маленький и уютный центр где можно отдать ребенка в игровую и сходить спокойно в магазин за продуктами,154,Другое,neutral,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Алина Грицук,Местный эксперт · 27 отзывов,3 звезды,2 года назад,"Для меня это магазин "" по дороге"", специально не поеду. Если заежаем, то это Абсолют и Фикспрайс, т.к их ассортимент мне знаком и надо взять мелочевку.  Стоковый магазин на верху ни о чем. Усольский ск не оригинальный- по франшизе и поэтому цены выше👎. …",,,Google,3.0,для меня это магазин по дороге специально не поеду если заежаем то это абсолют и фикспрайс тк их ассортимент мне знаком и надо взять мелочевку стоковый магазин на верху ни о чем усольский ск не оригинальный по франшизе и поэтому цены выше,254,Другое,neutral,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Наталья Крупкина,1 отзыв,5 звезд,6 лет назад,"Торговый центр,очень даже многолюдный. Есть ""Абсолют"",Мебель,Ремонт одежды,магазин семья,крепёжные изделия,ламинат,товары для сада и огорода,обои,торговый дом карс.",,,Google,5.0,торговый центрочень даже многолюдный есть абсолютмебельремонт одеждымагазин семьякрепёжные изделияламинаттовары для сада и огородаобоиторговый дом карс,164,Другое,neutral,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Вячеслав Гуров,Местный эксперт · 21 отзыв · 85 фото,4 звезды,4 года назад,"Торговый центр в котором есть и продуктовые магазины как Абсолют и мелкие продуктовые киоски, есть хозяйственные магазины и большие и маленькие, даже мебелью торгуют. Можно купить все необходимое для дома в одном месте",,,Google,4.0,торговый центр в котором есть и продуктовые магазины как абсолют и мелкие продуктовые киоски есть хозяйственные магазины и большие и маленькие даже мебелью торгуют можно купить все необходимое для дома в одном месте,218,Другое,neutral,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Дружба,Местный эксперт · 30 отзывов · 21 фото,4 звезды,2 года назад,"Единственный торговый центр в рабочем, если ещё в порядок подъездные пути приведут, будет супер",2.0,,Google,4.0,единственный торговый центр в рабочем если ещё в порядок подъездные пути приведут будет супер,95,Другое,positive,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Дрюня Помидоркин,Местный эксперт · 46 отзывов · 37 фото,5 звезд,6 лет назад,"Очень неплохой магазин. На некоторые товары цены ниже, чем в других ""Абсолютах"", почти в два раза. Очень дешёвые овощи.",,,Google,5.0,очень неплохой магазин на некоторые товары цены ниже чем в других абсолютах почти в два раза очень дешёвые овощи,119,Другое,negative,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Ира Раздобарова,1 отзыв,4 звезды,3 года назад,"Парковка есть,но порой нет мест. И двери входные ,их два входа,всегда один закрыт. Не понятно зачем",,,Google,4.0,парковка естьно порой нет мест и двери входные их два входавсегда один закрыт не понятно зачем,99,Другое,neutral,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,jOOlEr,1 отзыв · 9 фото,2 звезды,6 лет назад,Удобный торговый центр. Можно взять все необходимое в одном месте. Вот только овощи и фрукты в Абсолюте не важные(мягко говоря).,1.0,,Google,2.0,удобный торговый центр можно взять все необходимое в одном месте вот только овощи и фрукты в абсолюте не важныемягко говоря,128,Другое,neutral,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Елена Гусейнова,Местный эксперт · 40 отзывов · 9 фото,3 звезды,5 лет назад,"Мало мест на парковке, неудобный выезд, товары в ценовой категории выше среднего. Абсолют, который на первом этаже, просто ужасный- вонь, товары плохого качества, грубый персонал, очереди на кассе огромные.",1.0,,Google,3.0,мало мест на парковке неудобный выезд товары в ценовой категории выше среднего абсолют который на первом этаже просто ужасный вонь товары плохого качества грубый персонал очереди на кассе огромные,206,Другое,negative,Сервис/Доставка,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Юлия Потапова,2 отзыва · 1 фото,5 звезд,4 года назад,"Торговый комплекс хороший. Тут можно найти Магазин с едедой и вещей для дома , есть магазин с одеждой , и ещё много всего )",,,Google,5.0,торговый комплекс хороший тут можно найти магазин с едедой и вещей для дома есть магазин с одеждой и ещё много всего,123,Другое,positive,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Oleg T,Местный эксперт · 16 отзывов,4 звезды,5 лет назад,"Хороший торговый центр Здесь вы можете выбрать строительные и отделочные материалы, одежду, продукты по приемлемым ценам и на любой вкус!",,,Google,4.0,хороший торговый центр здесь вы можете выбрать строительные и отделочные материалы одежду продукты по приемлемым ценам и на любой вкус,137,Другое,positive,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Ирина Невмерич,Местный эксперт · 160 отзывов · 221 фото,5 звезд,4 года назад,"Много разнообразных магазинчиков в одном месте. Строительство, игрушки, одежда, сувениры, цветы, дача, зоотовары и даже аквариумные рыбки 🐟- это всё можно купить здесь. …",,,Google,5.0,много разнообразных магазинчиков в одном месте строительство игрушки одежда сувениры цветы дача зоотовары и даже аквариумные рыбки это всё можно купить здесь,170,Другое,neutral,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Baikal Food,Местный эксперт · 30 отзывов · 42 фото,3 звезды,2 года назад,В Рабочем большого выбора супермаркетов нет. Поэтому все едут туда. Хотя они перед НГ цены резко задрали.,,,Google,3.0,в рабочем большого выбора супермаркетов нет поэтому все едут туда хотя они перед нг цены резко задрали,105,Другое,positive,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Вера Куницына,Местный эксперт · 88 отзывов,1 звезда,2 года назад,"Парковка маленькая. Многое закрыто, не работает. Пустая трата времени. Покупать вообще нечего!",,,Google,1.0,парковка маленькая многое закрыто не работает пустая трата времени покупать вообще нечего,94,Другое,neutral,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Наталия Ручка,Местный эксперт · 16 отзывов,4 звезды,4 года назад,"Сам центр удалось мельком увидеть, т.к. пришли на др в игровую комнату. Игровая комната просто шикарная. Обязательно вернёмся.",,,Google,4.0,сам центр удалось мельком увидеть тк пришли на др в игровую комнату игровая комната просто шикарная обязательно вернёмся,126,Другое,neutral,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Галина Куренкова,Местный эксперт · 60 отзывов · 94 фото,5 звезд,2 года назад,"Заезжаю не часто, по дороге на дачу, в супермаркет абсолют. Можно купить всё необходимое в одном месте.",,,Google,5.0,заезжаю не часто по дороге на дачу в супермаркет абсолют можно купить всё необходимое в одном месте,103,Другое,positive,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Дарья Е,Местный эксперт · 49 отзывов · 16 фото,5 звезд,3 года назад,"Большая парковка, разнообразие магазинов. Подарки, продукты, зоотовары, мебель, строительные и хозяйственные товары",,,Google,5.0,большая парковка разнообразие магазинов подарки продукты зоотовары мебель строительные и хозяйственные товары,115,Другое,neutral,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Ирина Петухова,Местный эксперт · 126 отзывов · 260 фото,1 звезда,4 года назад,"Ужасно внутри!!! Темно, грязно. Купили сыну радиоуправляемую машинку за 500 рэ, дома обнаружилось отсутствие пульта, оборванные провода. При этом все было упаковано!!! Больше сюда ни ногой!!!",,,Google,1.0,ужасно внутри темно грязно купили сыну радиоуправляемую машинку за рэ дома обнаружилось отсутствие пульта оборванные провода при этом все было упаковано больше сюда ни ногой,191,Другое,negative,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Павел Суворов,17 отзывов · 1 фото,3 звезды,3 года назад,"Парковка вечно забита,в абсолюте очередь,наверху в обувном на обуви нет ценников и тупо нет резиновых сапог",,,Google,3.0,парковка вечно забитав абсолюте очередьнаверху в обувном на обуви нет ценников и тупо нет резиновых сапог,107,Другое,neutral,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Евгений,9 отзывов · 11 фото,5 звезд,3 года назад,"Отличный ТЦ Флагман, особенно там есть магазин с продукцией УСОЛЬСКОГО СВИНОКОМПЛЕКСА, всё свежее и в большом ассортименте!!!",,,Google,5.0,отличный тц флагман особенно там есть магазин с продукцией усольского свинокомплекса всё свежее и в большом ассортименте,125,Другое,positive,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Алексей,Местный эксперт · 2 отзыва · 38 фото,5 звезд,5 лет назад,Хороший Т.Ц. Есть игровая комната Капитошка.  Нам очень нравится ездить во Флагман,,,Google,5.0,хороший тц есть игровая комната капитошка нам очень нравится ездить во флагман,82,Другое,positive,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,МакСим 38,7 отзывов,5 звезд,2 года назад,"Всё в одном месте очень удобно, особенно, нравятся представленная в здании продукция наших местных производителей",,,Google,5.0,всё в одном месте очень удобно особенно нравятся представленная в здании продукция наших местных производителей,113,Другое,neutral,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Игорь Николаевич,53 отзыва,4 звезды,5 лет назад,"Неплохой торговый комплекс,но много пустых отделов,которые можно при желании заполнить...",,,Google,4.0,неплохой торговый комплексно много пустых отделовкоторые можно при желании заполнить,89,Другое,negative,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Алексей Кузьмин,Местный эксперт · 108 отзывов · 208 фото,5 звезд,3 года назад,"Есть супермаркет, а для меня был интересен магазин электротоваров - выбор неплохой 👍 …",,,Google,5.0,есть супермаркет а для меня был интересен магазин электротоваров выбор неплохой,86,Другое,neutral,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Василий Кравчук,Местный эксперт · 64 отзыва · 136 фото,4 звезды,3 года назад,"Здесь продают мебель, строй материалы, продукты как в абсолюте так и отдельно в бутиках. Так же есть в продаже суши.",,,Google,4.0,здесь продают мебель строй материалы продукты как в абсолюте так и отдельно в бутиках так же есть в продаже суши,116,Другое,neutral,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Syavik Off,Местный эксперт · 29 отзывов · 4 фото,5 звезд,3 года назад,"Хорошее расположение, много различных магазинов. Как говорится, от бинта до ваты. И цены не кусаются.",,,Google,5.0,хорошее расположение много различных магазинов как говорится от бинта до ваты и цены не кусаются,101,Другое,positive,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Мария Мельникова,Местный эксперт · 39 отзывов · 104 фото,4 звезды,3 года назад,"Абсолют, приемлемые цены. Супермаркет одежды, найдете для себя многое.",1.0,,Google,4.0,абсолют приемлемые цены супермаркет одежды найдете для себя многое,70,Другое,positive,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Маргарита,9 отзывов,5 звезд,2 года назад,"Хороший Т/Ц
Есть в продаже всё необходимое!",,,Google,5.0,хороший тц есть в продаже всё необходимое,43,Другое,positive,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Ekaterina N.,Местный эксперт · 409 отзывов · 2 597 фото,5 звезд,4 года назад,"Хороший центр, где есть абсолют, фикс прайс, продуктовые лавки, сувениры и многое другое",,,Google,5.0,хороший центр где есть абсолют фикс прайс продуктовые лавки сувениры и многое другое,88,Другое,positive,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Татьяна Григорьева,Местный эксперт · 16 отзывов,4 звезды,2 года назад,"Весь магазин не обошли, много народу было, но что было нужно, то купили",,,Google,4.0,весь магазин не обошли много народу было но что было нужно то купили,71,Другое,neutral,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,акими персик,Местный эксперт · 35 отзывов · 3 фото,4 звезды,4 года назад,"Расположение удобное, только парковка маленькая. В ТЦ народу немного, очередей почти нет.",,,Google,4.0,расположение удобное только парковка маленькая в тц народу немного очередей почти нет,89,Другое,neutral,Другое,unknown
По щучьему велению!,"4,2",,"Братская ул., 2/1","104.3565398,52.2905198",1.0,Денис Талалов,Местный эксперт · 38 отзывов,5 звезд,2 года назад,Отличная пекарня и есть детская молочная кухня так же есть банкомат сбера и втб,,,Google,5.0,отличная пекарня и есть детская молочная кухня так же есть банкомат сбера и втб,79,Кухня,positive,Другое,unknown
